"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
105810|False|False|False|False
105811|False|True|False|True
105812|False|True|False|False
105813|False|False|False|False
105814|False|False|False|False
105815|False|True|False|False
105816|False|True|False|False
105817|True|False|False|True
105818|False|True|False|False
105819|True|True|False|False
105820|False|True|False|False
105821|False|True|False|False
105822|False|True|False|True
105823|True|True|False|False
105824|False|False|False|False
105825|True|False|False|True
105826|True|True|False|True
105827|True|True|False|True
105828|False|True|False|True
105829|False|True|False|False
105830|True|True|False|False
105831|False|False|False|False
105832|False|True|False|False
105833|True|True|False|False
105834|True|True|False|False
105835|True|True|False|False
105836|True|True|False|False
105837|False|True|False|True
105838|False|False|False|False
105839|True|True|True|True
105840|True|True|False|False
105841|True|True|False|True
105842|True|True|False|False
105843|True|True|False|False
105844|True|True|False|False
105845|True|True|False|False
105846|True|True|False|False
105847|True|True|False|False
105848|True|True|False|False
105849|True|True|False|False
105850|True|True|False|False
105851|False|True|False|False
105852|False|True|False|False
105853|False|True|False|True
105854|True|True|False|False
105855|False|True|False|False
105856|False|True|False|False
105857|False|True|False|True
105858|False|True|False|False
105859|False|True|False|False
105860|False|True|False|False
105861|False|True|False|False
105862|False|True|False|False
105863|False|True|True|False
105864|False|True|False|False
105865|False|True|False|False
105866|False|False|False|True
105867|False|False|False|False
105868|False|True|False|False
105869|False|True|False|False
105870|False|True|False|False
105871|False|False|False|False
105872|False|False|False|False
105873|True|True|False|False
105874|False|True|False|False
105875|False|True|False|False
105876|False|False|False|False
105877|False|True|False|True
105878|False|True|False|False
105879|False|True|False|False
105880|False|True|False|False
105881|False|True|False|False
105882|False|False|False|False
105883|False|True|False|False
105884|False|False|False|False
105885|False|False|False|True
105886|False|False|False|True
105887|False|False|False|False
105888|True|False|False|False
105889|False|True|False|True
105890|False|True|False|False
105891|True|True|False|False
105892|True|True|False|False
105893|False|True|False|False
105894|False|True|False|False
105895|False|True|False|False
105896|False|False|False|False
105897|False|True|False|False
105898|False|True|True|False
105899|False|False|False|False
105900|False|True|False|False
105901|False|True|True|False
105902|False|True|False|False
105903|False|False|False|False
105904|False|False|False|False
105905|False|True|False|False
105906|False|False|False|True
105907|False|True|False|False
105908|False|False|False|False
105909|False|False|False|False
105910|False|True|False|False
105911|False|True|False|False
105912|False|False|False|False
105913|False|False|False|False
105914|False|False|False|False
105915|False|True|False|False
105916|False|True|False|False
105917|False|True|False|False
105918|False|True|False|False
105919|False|True|False|False
105920|False|False|False|False
105921|False|True|False|False
105922|False|False|False|False
105923|False|False|False|False
105924|False|False|False|False
105925|False|False|False|False
105926|True|True|False|False
105927|True|True|False|False
105928|False|False|False|False
105929|True|False|False|False
105930|True|False|False|False
105931|True|True|False|False
105932|False|False|False|False
105933|True|False|False|False
105934|True|False|False|False
105935|True|False|False|False
105936|True|False|False|False
105937|True|False|False|False
105938|True|False|False|False
105939|True|False|False|False
105940|True|True|False|True
105941|True|False|False|False
105942|True|False|False|False
105943|True|False|False|False
105944|False|False|False|False
105945|True|False|False|False
105946|True|False|False|False
105947|True|False|False|False
105948|True|False|False|False
105949|True|False|False|False
105950|True|False|False|False
105951|True|False|False|False
105952|False|False|False|True
105953|True|True|False|False
105954|True|False|False|False
105955|True|True|False|False
105956|True|False|False|False
105957|True|False|False|False
105958|True|False|False|False
105959|True|False|False|False
105960|True|False|False|False
105961|True|False|False|False
105962|True|False|False|False
105963|True|False|False|False
105964|True|False|False|False
105965|True|False|False|False
105966|True|True|False|False
105967|False|False|False|False
105968|True|False|False|False
105969|True|False|False|False
105970|False|False|False|False
105971|False|False|False|False
105972|False|False|False|True
105973|False|False|False|False
105974|False|False|False|False
105975|False|False|False|False
105976|False|False|False|False
105977|False|False|False|False
105978|False|False|False|False
105979|False|False|False|False
105980|False|False|False|False
105981|False|False|False|False
105982|False|False|False|False
105983|False|False|False|False
105984|False|False|False|False
105985|False|False|False|False
105986|False|False|False|False
105987|False|False|False|False
105988|False|False|False|False
105989|False|False|False|False
105990|False|False|False|False
105991|False|False|False|False
105992|False|False|False|False
105993|False|False|False|False
105994|False|False|False|False
105995|False|False|False|False
105996|False|True|False|False
105997|False|True|False|False
105998|False|True|False|False
105999|True|False|False|False
106000|False|False|False|False
106001|True|False|False|False
106002|False|True|False|False
106003|True|True|False|False
106004|True|True|False|False
106005|False|False|False|False
106006|True|True|False|False
106007|True|True|False|False
106008|False|True|False|False
106009|False|False|False|False
106010|True|True|False|False
106011|True|False|False|False
106012|True|False|False|False
106013|True|True|False|False
106014|True|False|False|False
106015|True|False|False|False
106016|False|False|False|False
106017|True|False|False|False
106018|True|False|False|False
106019|True|False|False|False
106020|True|False|False|False
106021|True|False|False|False
106022|True|False|False|False
106023|True|False|False|False
106024|True|False|False|False
106025|True|False|False|False
106026|True|False|False|False
106027|True|True|False|False
106028|True|False|False|False
106029|True|False|False|False
106030|False|False|False|False
106031|True|False|False|False
106032|False|False|False|False
106033|False|False|False|False
106034|False|False|False|False
106035|True|False|False|False
106036|False|False|False|False
106037|False|False|False|False
106038|False|False|False|False
106039|False|False|False|False
106040|False|False|False|False
106041|False|False|False|False
106042|False|True|False|False
106043|False|False|False|False
106044|False|False|False|False
106045|False|False|False|False
106046|False|False|False|False
106047|False|False|False|False
106048|False|True|False|False
106049|False|False|False|False
106050|False|True|False|False
106051|False|True|False|False
106052|False|True|False|False
106053|False|True|False|False
106054|False|True|False|False
106055|False|True|False|False
106056|False|True|False|False
106057|False|False|False|False
106058|False|True|False|False
106059|False|True|False|False
106060|True|True|False|False
106061|False|True|False|False
106062|True|True|False|False
106063|True|True|False|False
106064|True|True|False|False
106065|False|False|False|False
106066|True|False|False|False
106067|False|False|False|False
106068|True|False|False|False
106069|True|False|False|False
106070|True|True|False|False
106071|False|False|False|False
106072|False|False|False|False
106073|True|True|False|False
106074|True|True|False|False
106075|True|False|False|False
106076|False|False|False|False
106077|True|True|False|False
106078|True|True|False|False
106079|False|False|False|False
106080|True|False|False|False
106081|True|True|False|False
106082|True|False|False|False
106083|False|False|False|False
106084|True|True|False|False
106085|True|False|False|False
106086|True|False|False|False
106087|True|False|False|False
106088|True|False|False|False
106089|True|False|False|False
106090|True|False|False|False
106091|True|False|False|False
106092|True|False|False|False
106093|True|True|False|False
106094|True|False|False|False
106095|True|True|False|False
106096|True|True|False|False
106097|True|False|False|False
106098|True|False|False|False
106099|False|False|False|False
106100|False|False|False|False
106101|False|False|False|False
106102|False|False|False|False
106103|False|False|False|False
106104|False|False|False|False
106105|False|False|False|False
106106|False|False|False|False
106107|False|False|False|False
106108|False|True|False|False
106109|False|True|False|False
106110|False|True|False|False
106111|False|True|False|False
106112|False|True|False|False
106113|False|True|False|False
106114|False|False|False|False
106115|False|False|False|False
106116|False|False|False|False
106117|False|False|False|False
106118|False|False|False|False
106119|False|False|False|False
106120|False|False|False|False
106121|True|True|False|False
106122|True|True|False|False
106123|True|True|False|False
106124|True|True|False|False
106125|True|True|False|False
106126|True|False|False|False
106127|True|True|False|False
106128|True|True|False|False
106129|True|False|False|False
106130|True|False|False|False
106131|True|False|False|False
106132|True|False|False|False
106133|True|False|False|False
106134|True|True|False|False
106135|True|False|False|False
106136|True|False|False|False
106137|True|False|False|False
106138|True|True|False|False
106139|True|True|False|False
106140|True|False|False|False
106141|True|True|False|False
106142|True|False|False|False
106143|True|False|False|False
106144|True|True|False|False
106145|True|True|False|False
106146|True|False|False|False
106147|True|False|False|False
106148|True|True|False|False
106149|True|False|False|False
106150|True|False|False|False
106151|True|False|False|False
106152|True|False|False|False
106153|True|False|False|False
106154|False|True|False|False
106155|False|False|False|False
106156|False|False|False|False
106157|False|True|False|False
106158|False|False|False|False
106159|False|False|False|False
106160|False|False|False|False
106161|False|True|False|False
106162|False|True|False|False
106163|False|True|False|False
106164|False|True|False|False
106165|True|True|False|False
106166|True|True|False|False
106167|False|False|False|False
106168|False|False|False|False
106169|False|False|False|False
106170|True|False|False|False
106171|True|False|False|False
106172|True|True|False|False
106173|True|True|False|False
106174|True|False|False|False
106175|True|True|False|False
106176|True|False|False|False
106177|True|False|False|False
106178|True|False|False|False
106179|True|False|False|False
106180|False|False|False|False
106181|False|False|False|False
106182|False|False|False|False
106183|True|False|False|False
106184|True|False|False|False
106185|True|False|False|False
106186|True|False|False|False
106187|True|False|False|False
106188|False|False|False|False
106189|False|False|False|False
106190|True|False|False|False
106191|False|True|False|False
106192|True|False|False|False
106193|False|False|False|False
106194|False|False|False|False
106195|False|False|False|False
106196|False|False|False|False
106197|False|False|False|False
106198|False|False|False|False
106199|False|False|False|False
106200|False|False|False|False
106201|False|False|False|False
106202|False|False|False|False
106203|False|False|False|False
106204|False|False|False|False
106205|False|False|False|False
106206|False|False|False|False
106207|False|False|False|False
106208|False|False|False|False
106209|False|False|False|False
106210|False|True|False|False
106211|False|True|False|False
106212|False|False|False|False
106213|True|False|False|False
106214|False|False|False|False
106215|False|False|False|False
106216|True|False|False|False
106217|True|False|False|False
106218|False|False|False|False
106219|True|False|False|False
106220|False|False|False|False
106221|False|True|False|False
106222|False|False|False|False
106223|True|False|False|False
106224|True|False|False|False
106225|True|False|False|False
106226|True|False|False|False
106227|True|False|False|False
106228|True|False|False|False
106229|False|False|False|False
106230|False|False|False|False
106231|False|False|False|False
106232|False|False|False|False
106233|True|False|False|False
106234|False|True|False|False
106235|False|False|False|False
106236|True|True|False|False
106237|True|True|False|False
106238|True|False|False|False
106239|False|False|False|False
106240|False|True|False|False
106241|True|True|False|False
106242|False|True|False|False
106243|True|True|False|False
106244|False|False|False|False
106245|False|False|False|False
106246|True|False|False|False
106247|True|True|False|False
106248|False|False|False|False
106249|True|False|False|False
106250|False|False|False|False
106251|True|False|False|False
106252|False|False|False|False
106253|True|False|False|False
106254|True|False|False|False
106255|True|False|False|False
106256|False|False|False|False
106257|True|False|False|False
106258|True|False|False|False
106259|True|False|False|False
106260|True|False|False|False
106261|True|False|False|False
106262|False|False|False|False
106263|False|True|False|False
106264|False|False|False|False
106265|False|False|False|False
106266|False|False|False|False
106267|False|False|False|False
106268|False|False|False|False
106269|False|False|False|False
106270|False|False|False|False
106271|False|False|False|False
106272|False|False|False|False
106273|False|False|False|False
106274|False|False|False|False
106275|False|False|False|False
106276|False|False|False|False
106277|False|False|False|False
106278|True|False|False|False
106279|False|False|False|False
106280|False|False|False|False
106281|True|True|False|False
106282|False|True|False|False
106283|False|False|False|False
106284|False|False|False|False
106285|True|True|False|False
106286|False|True|False|False
106287|True|False|False|False
106288|False|False|False|False
106289|False|False|False|False
106290|True|False|False|False
106291|True|False|False|False
106292|True|False|False|False
106293|False|False|False|False
106294|False|False|False|False
106295|False|False|False|False
106296|False|False|False|False
106297|False|False|False|False
106298|False|False|False|False
106299|False|False|False|False
106300|True|False|False|False
106301|False|False|False|False
106302|False|False|False|False
106303|True|True|False|False
106304|True|False|False|False
106305|True|False|False|False
106306|False|False|False|False
106307|False|False|False|False
106308|False|False|False|False
106309|True|True|False|False
106310|True|False|False|False
106311|True|False|False|False
106312|False|False|False|False
106313|False|False|False|False
106314|False|False|False|False
106315|False|False|False|False
106316|False|False|False|False
106317|False|True|False|False
106318|False|False|False|False
106319|False|False|False|False
106320|False|False|False|False
106321|False|False|False|False
106322|True|False|False|False
106323|False|False|False|False
106324|False|False|False|False
106325|False|False|False|False
106326|False|False|False|False
106327|False|False|False|False
106328|False|False|False|False
106329|False|False|False|False
106330|False|False|False|False
106331|False|False|False|False
106332|False|False|False|False
106333|False|True|False|False
106334|False|True|False|False
106335|False|False|False|False
106336|False|False|False|False
106337|False|False|False|False
106338|False|False|False|False
106339|False|True|False|False
106340|True|True|False|False
106341|False|False|False|False
106342|False|False|False|False
106343|True|False|False|False
106344|True|False|False|False
106345|False|False|False|False
106346|False|False|False|False
106347|False|False|False|False
106348|False|False|False|False
106349|False|False|False|False
106350|False|False|False|False
106351|False|False|False|False
106352|False|False|False|False
106353|False|True|False|False
106354|True|True|False|False
106355|True|True|False|False
106356|False|True|False|False
106357|False|False|False|False
106358|False|False|False|False
106359|True|False|False|False
106360|False|False|False|False
106361|False|False|False|False
106362|True|False|False|False
106363|True|False|False|False
106364|True|False|False|False
106365|True|False|False|False
106366|False|False|False|False
106367|False|False|False|False
106368|False|False|False|False
106369|False|False|False|False
106370|False|False|False|False
106371|False|False|False|False
106372|False|False|False|False
106373|False|False|False|False
106374|False|False|False|False
106375|False|False|False|False
106376|False|False|False|False
106377|False|False|False|False
106378|False|False|False|False
106379|False|False|False|False
106380|True|True|False|False
106381|True|True|False|False
106382|False|False|False|False
106383|True|False|False|False
106384|True|False|False|False
106385|False|False|False|False
106386|False|False|False|False
106387|False|False|False|False
106388|False|False|False|False
106389|False|False|False|False
106390|False|False|False|False
106391|False|False|False|False
106392|False|False|False|False
106393|False|False|False|False
106394|False|False|False|False
106395|False|False|False|False
106396|True|True|False|False
106397|True|False|False|False
106398|True|True|False|False
106399|True|False|False|False
106400|True|False|False|False
106401|False|False|False|False
106402|False|False|False|False
106403|False|False|False|False
106404|False|False|False|False
106405|False|True|False|False
106406|False|True|False|False
106407|True|False|False|False
106408|False|False|False|False
106409|False|False|False|False
106410|False|False|False|False
106411|False|False|False|False
106412|False|False|False|False
106413|False|False|False|False
106414|False|False|False|False
106415|False|False|False|False
106416|False|False|False|False
106417|True|False|False|False
106418|False|False|False|False
106419|False|True|True|False
106420|True|False|False|False
106421|True|False|False|False
106422|False|False|False|False
106423|False|False|False|False
106424|False|False|False|False
106425|False|False|False|False
106426|False|False|False|False
106427|False|False|False|False
106428|False|False|False|False
106429|False|False|False|False
106430|False|False|False|False
106431|False|False|False|False
106432|False|False|False|False
106433|False|False|False|False
106434|False|False|False|False
106435|False|False|False|False
106436|False|False|False|False
106437|False|False|True|False
106438|False|False|False|False
106439|False|False|False|False
106440|False|False|False|False
106441|False|False|False|False
106442|False|False|False|False
106443|False|True|False|False
106444|True|False|False|False
106445|False|False|False|False
106446|False|False|False|False
106447|False|False|False|False
106448|False|True|False|False
106449|False|False|False|False
106450|False|False|False|False
106451|False|False|False|False
106452|False|False|False|False
106453|False|True|False|True
106454|False|False|False|False
106455|False|False|False|False
106456|False|False|False|True
106457|False|False|False|False
106458|True|False|False|True
106459|True|True|False|True
106460|True|False|False|True
106461|False|False|False|True
106462|False|False|False|False
106463|False|True|False|False
106464|False|False|False|False
106465|False|False|False|False
106466|False|False|False|False
106467|False|False|False|False
106468|False|False|True|False
106469|False|False|False|False
106470|False|False|False|False
106471|False|False|False|False
106472|True|False|False|True
106473|False|True|False|False
106474|False|False|False|False
106475|False|True|False|False
106476|False|False|False|False
106477|False|False|False|False
106478|False|False|False|True
106479|False|False|False|True
106480|False|False|False|False
106481|False|False|False|False
106482|False|False|False|False
106483|False|False|False|False
106484|False|False|False|False
106485|False|False|False|False
106486|False|False|False|False
106487|False|True|False|False
106488|True|True|False|False
106489|False|False|False|False
106490|False|False|False|False
106491|False|True|False|False
106492|False|True|False|False
106493|True|True|False|False
106494|False|True|False|False
106495|True|False|False|False
106496|True|True|False|False
106497|False|False|False|False
106498|False|False|False|False
106499|False|False|False|False
106500|False|False|False|False
106501|False|False|False|False
106502|False|True|False|False
106503|False|False|False|False
106504|False|True|False|False
106505|False|False|False|False
106506|False|False|False|False
106507|False|False|False|False
106508|False|False|False|False
106509|False|False|False|False
106510|False|False|False|False
106511|False|False|False|False
106512|False|True|False|False
106513|False|True|False|False
106514|False|False|False|False
106515|False|True|False|False
106516|False|False|False|False
106517|False|True|False|False
106518|False|True|False|False
106519|False|False|False|False
106520|False|False|False|False
106521|False|False|False|False
106522|False|True|False|False
106523|False|False|False|False
106524|False|False|False|False
106525|False|True|False|False
106526|False|False|False|False
106527|False|True|False|False
106528|False|True|False|False
106529|False|False|False|False
106530|False|False|False|False
106531|False|False|False|False
106532|False|False|False|False
106533|False|False|False|False
106534|False|True|False|False
106535|False|False|False|False
106536|False|False|False|False
106537|False|False|False|False
106538|False|False|False|False
106539|False|False|False|False
106540|False|False|False|False
106541|False|False|False|False
106542|False|True|False|False
106543|False|False|False|False
106544|False|True|False|False
106545|False|False|False|False
106546|False|False|False|False
106547|False|True|False|False
106548|False|False|False|False
106549|False|False|False|False
106550|False|False|False|False
106551|False|False|False|False
106552|False|False|False|False
106553|False|False|False|False
106554|False|False|False|False
106555|False|False|False|False
106556|False|False|False|False
106557|False|False|True|False
106558|False|False|True|False
106559|False|False|False|False
106560|False|False|False|False
106561|False|False|False|False
106562|False|False|False|False
106563|False|False|False|False
106564|False|False|False|False
106565|False|False|False|False
106566|False|False|False|False
106567|False|False|False|False
106568|False|False|False|False
106569|False|False|False|False
106570|False|False|False|False
106571|False|False|True|False
106572|False|False|False|False
106573|False|False|False|False
106574|False|False|False|False
106575|False|False|False|False
106576|False|False|False|False
106577|False|False|False|False
106578|False|False|False|False
106579|False|False|False|False
106580|False|False|False|False
106581|False|False|False|False
106582|False|False|False|False
106583|False|False|False|False
106584|False|False|False|False
106585|False|False|False|False
106586|False|False|False|False
106587|False|False|False|False
106588|False|False|False|False
106589|False|False|False|False
106590|False|False|False|False
106591|False|True|False|False
106592|False|True|False|False
106593|False|False|False|False
106594|False|False|False|False
106595|False|False|False|False
106596|False|True|False|False
106597|False|True|False|False
106598|False|False|False|False
106599|False|False|False|False
106600|False|True|False|False
106601|False|False|False|False
106602|False|True|False|False
106603|False|True|False|False
106604|False|True|False|False
106605|False|False|False|False
106606|False|False|False|False
106607|False|True|False|False
106608|False|False|False|False
106609|False|False|False|False
106610|False|True|False|False
106611|False|False|False|False
106612|False|False|False|False
106613|False|False|False|False
106614|False|False|False|False
106615|False|True|False|False
106616|False|False|False|False
106617|False|False|False|False
106618|False|False|False|False
106619|False|False|False|False
106620|False|True|False|False
106621|False|False|False|False
106622|False|False|False|False
106623|False|False|False|False
106624|False|False|False|False
106625|False|False|False|False
106626|False|False|False|False
106627|False|False|False|False
106628|False|False|False|False
106629|False|False|False|False
106630|False|False|False|False
106631|False|False|False|False
106632|False|False|False|False
106633|False|False|False|False
106634|False|False|False|False
106635|False|True|False|False
106636|False|False|False|False
106637|False|False|False|False
106638|False|True|False|False
106639|False|False|False|False
106640|False|True|False|False
106641|False|True|False|False
106642|False|False|False|False
106643|False|True|False|False
106644|False|False|False|False
106645|False|False|False|False
106646|False|False|False|False
106647|False|False|False|False
106648|False|True|False|False
106649|False|False|False|False
106650|False|False|False|False
106651|False|False|False|False
106652|False|False|False|False
106653|False|False|False|False
106654|False|False|False|False
106655|False|False|False|False
106656|False|True|False|False
106657|False|True|False|False
106658|False|False|False|False
106659|False|True|False|False
106660|False|True|False|False
106661|False|True|False|False
106662|False|True|False|False
106663|False|True|False|False
106664|False|True|False|False
106665|False|True|False|False
106666|False|True|False|False
106667|False|True|False|False
106668|False|True|False|False
106669|False|True|False|False
106670|False|False|False|False
106671|True|True|False|False
106672|False|False|False|False
106673|False|True|False|False
106674|False|True|False|False
106675|False|False|False|False
106676|False|False|False|False
106677|False|False|False|False
106678|False|True|False|False
106679|False|True|False|False
106680|False|True|False|False
106681|False|True|False|False
106682|False|True|False|False
106683|False|True|False|False
106684|False|True|False|False
106685|False|True|False|False
106686|False|True|False|False
106687|False|False|False|False
106688|False|False|False|False
106689|False|False|False|False
106690|False|False|False|False
106691|False|False|True|False
106692|False|True|False|False
106693|False|False|False|False
106694|False|False|False|False
106695|False|True|False|False
106696|False|False|False|False
106697|False|False|False|False
106698|False|True|False|False
106699|False|False|False|False
106700|False|False|False|False
106701|False|False|False|False
106702|False|False|False|False
106703|False|False|False|False
106704|False|True|False|False
106705|False|True|False|True
106706|False|True|False|True
106707|False|False|False|False
106708|False|False|False|False
106709|False|False|False|False
106710|False|False|False|False
106711|False|False|False|False
106712|False|False|False|False
106713|False|False|False|False
106714|False|False|False|False
106715|False|False|False|False
106716|False|False|False|False
106717|False|False|False|False
106718|False|False|False|False
106719|False|False|False|False
106720|False|False|False|False
106721|False|True|False|False
106722|False|False|False|False
106723|True|True|False|False
106724|False|True|False|False
106725|False|True|False|False
106726|False|True|False|False
106727|False|False|False|False
106728|False|False|False|False
106729|False|False|False|False
106730|False|False|False|False
106731|False|False|False|False
106732|False|True|False|False
106733|False|False|False|False
106734|False|True|False|False
106735|False|False|False|False
106736|False|True|False|False
106737|False|False|False|False
106738|False|True|False|False
106739|False|False|False|False
106740|False|False|False|False
106741|False|False|False|False
106742|False|False|False|False
106743|False|False|False|False
106744|False|False|False|False
106745|False|False|False|False
106746|False|False|False|False
106747|False|False|False|False
106748|False|False|False|False
106749|False|False|False|False
106750|False|False|False|False
106751|False|False|False|False
106752|False|False|False|False
106753|False|False|False|False
106754|False|False|False|False
106755|False|False|False|False
106756|False|False|True|False
106757|False|False|False|False
106758|False|False|False|False
106759|False|False|False|False
106760|False|False|False|False
106761|False|False|False|False
106762|False|True|False|False
106763|False|False|True|False
106764|False|False|False|False
106765|False|False|False|False
106766|False|False|False|False
106767|False|False|False|True
106768|False|False|False|False
106769|False|False|False|False
106770|False|False|False|False
106771|False|False|False|False
106772|False|False|False|False
106773|False|False|False|False
106774|False|False|False|False
106775|False|False|False|False
106776|False|False|False|False
106777|False|False|False|False
106778|False|False|False|False
106779|False|False|False|False
106780|False|False|False|False
106781|False|False|False|False
106782|False|False|False|False
106783|False|False|False|False
106784|False|True|False|False
106785|False|True|False|False
106786|False|False|False|False
106787|False|False|False|False
106788|False|False|False|False
106789|False|False|False|False
106790|False|False|False|False
106791|False|True|False|False
106792|False|True|False|False
106793|False|False|False|False
106794|False|True|False|False
106795|False|True|False|False
106796|False|True|False|False
106797|False|True|False|False
106798|False|False|False|False
106799|False|False|False|False
106800|False|True|False|False
106801|False|True|False|False
106802|False|False|False|False
106803|False|False|False|False
106804|False|False|False|False
106805|False|False|False|False
106806|False|True|False|False
106807|False|False|False|False
106808|True|False|False|False
106809|True|True|False|False
106810|True|False|False|False
106811|False|False|False|False
106812|False|False|False|False
106813|True|False|False|False
106814|True|False|False|False
106815|True|False|False|False
106816|True|True|False|True
106817|True|True|False|False
106818|False|True|False|True
106819|True|False|False|False
106820|False|False|False|False
106821|True|False|False|False
106822|False|True|False|False
106823|False|True|False|False
106824|False|True|False|False
106825|False|False|False|False
106826|False|False|False|False
106827|False|False|False|False
106828|False|True|False|False
106829|False|False|False|False
106830|False|False|False|False
106831|False|False|False|False
106832|False|True|False|False
106833|False|False|False|False
106834|False|False|False|False
106835|False|False|False|False
106836|False|False|False|False
106837|False|False|False|False
106838|False|False|False|False
106839|False|False|False|False
106840|False|True|False|False
106841|False|False|False|False
106842|False|False|False|False
106843|False|False|False|False
106844|False|False|False|False
106845|False|False|False|False
106846|False|False|False|False
106847|False|False|False|False
106848|False|False|False|False
106849|False|False|False|False
106850|False|False|False|False
106851|False|False|False|False
106852|False|False|False|False
106853|False|True|False|False
106854|False|False|False|False
106855|False|False|False|False
106856|False|False|False|False
106857|False|False|False|False
106858|False|True|False|False
106859|False|True|False|False
106860|False|False|True|False
106861|False|False|False|False
106862|False|False|False|False
106863|False|False|False|False
106864|False|True|False|False
106865|False|False|False|False
106866|False|True|False|False
106867|False|True|False|False
106868|False|True|False|False
106869|False|True|False|False
106870|False|True|False|False
106871|False|True|False|False
106872|False|True|False|False
106873|False|True|False|False
106874|False|True|False|False
106875|False|True|False|False
106876|False|True|False|False
106877|False|False|False|False
106878|False|True|False|False
106879|False|True|False|False
106880|False|False|False|False
106881|False|True|False|False
106882|False|True|False|False
106883|False|True|False|False
106884|False|True|False|False
106885|False|True|False|False
106886|False|False|False|False
106887|False|True|False|False
106888|False|True|False|False
106889|False|True|False|False
106890|False|True|False|False
106891|False|False|False|False
106892|False|True|False|False
106893|False|True|False|False
106894|True|True|False|False
106895|False|True|False|False
106896|False|True|False|False
106897|False|True|False|False
106898|True|True|False|False
106899|False|False|False|False
106900|True|True|False|False
106901|True|True|False|False
106902|False|True|False|False
106903|True|True|False|False
106904|False|True|False|False
106905|False|True|False|False
106906|False|True|False|False
106907|False|True|False|False
106908|False|True|False|False
106909|False|False|False|False
106910|False|False|False|False
106911|False|True|False|False
106912|False|False|False|False
106913|False|False|False|False
106914|False|False|False|False
106915|False|True|False|False
106916|False|True|False|False
106917|False|True|False|False
106918|False|False|False|False
106919|False|False|False|False
106920|False|False|False|False
106921|False|False|False|False
106922|False|False|False|False
106923|False|False|False|False
106924|False|False|False|False
106925|False|False|False|False
106926|False|True|False|False
106927|False|False|False|False
106928|False|False|False|False
106929|False|True|False|False
106930|False|True|False|False
106931|False|True|False|False
106932|False|True|False|False
106933|False|False|False|False
106934|False|False|False|False
106935|False|False|False|False
106936|False|False|False|False
106937|False|False|False|False
106938|False|False|False|False
106939|False|False|False|False
106940|False|False|False|False
106941|False|True|False|False
106942|False|False|False|False
106943|False|True|False|False
106944|False|True|False|False
106945|True|False|False|False
106946|False|True|False|False
106947|False|False|False|False
106948|False|False|False|False
106949|False|False|False|False
106950|False|False|False|False
106951|False|False|False|False
106952|False|False|False|False
106953|False|False|False|False
106954|False|False|False|False
106955|False|False|False|False
106956|False|False|False|False
106957|False|True|False|False
106958|False|False|False|False
106959|False|False|False|False
106960|False|False|False|False
106961|False|True|False|False
106962|True|True|False|False
106963|False|True|False|False
106964|True|True|False|False
106965|True|True|False|False
106966|True|True|False|False
106967|False|True|False|False
106968|False|False|False|False
106969|False|False|False|False
106970|False|True|False|False
106971|False|False|False|False
106972|False|False|False|False
106973|True|False|False|False
106974|False|False|False|False
106975|False|False|False|False
106976|False|False|False|False
106977|False|False|False|False
106978|False|False|False|False
106979|False|False|False|False
106980|False|True|False|False
106981|False|False|False|False
106982|False|False|False|False
106983|False|False|False|False
106984|False|True|False|False
106985|False|False|False|False
106986|False|True|False|False
106987|False|True|False|False
106988|True|True|False|False
106989|True|False|False|False
106990|False|True|False|False
106991|False|False|False|False
106992|False|False|False|False
106993|False|False|False|False
106994|False|False|False|False
106995|False|False|False|False
106996|False|False|False|False
106997|False|False|False|False
106998|False|False|False|False
106999|False|True|False|False
107000|False|False|False|False
107001|False|False|False|False
107002|False|False|False|False
107003|False|False|False|False
107004|False|False|False|False
107005|False|False|False|False
107006|False|False|False|False
107007|False|False|False|False
107008|False|False|False|False
107009|True|False|False|False
107010|True|False|False|False
107011|False|False|False|False
107012|False|False|False|False
107013|False|False|False|False
107014|False|False|False|False
107015|False|False|False|False
107016|False|True|False|False
107017|False|False|False|False
107018|False|False|False|False
107019|False|False|False|False
107020|False|True|False|False
107021|False|False|False|False
107022|False|False|False|False
107023|False|False|False|False
107024|False|False|False|False
107025|False|False|False|False
107026|False|False|False|False
107027|False|False|False|False
107028|False|False|False|False
107029|True|True|False|False
107030|True|True|False|False
107031|False|False|False|False
107032|False|False|False|False
107033|False|True|False|False
107034|True|False|False|False
107035|False|True|False|False
107036|False|False|False|False
107037|True|False|False|False
107038|False|False|False|False
107039|False|False|False|False
107040|False|False|False|False
107041|False|False|False|False
107042|False|False|False|False
107043|False|False|False|False
107044|False|False|False|False
107045|False|False|False|False
107046|False|False|False|False
107047|False|True|False|False
107048|False|False|False|False
107049|False|False|False|False
107050|False|False|False|False
107051|False|False|False|False
107052|True|False|False|False
107053|False|False|False|False
107054|False|False|False|False
107055|False|False|False|True
107056|False|True|False|True
107057|False|False|False|False
107058|False|False|True|True
107059|False|False|False|False
107060|False|False|False|True
107061|False|True|False|True
107062|False|False|False|True
107063|False|True|False|True
107064|True|True|False|True
107065|True|False|False|True
107066|False|True|False|True
107067|True|True|False|True
107068|False|True|False|False
107069|False|False|False|True
107070|True|True|False|True
107071|False|False|False|True
107072|True|False|False|True
107073|False|False|False|True
107074|False|False|False|False
107075|True|True|False|False
107076|False|False|False|False
107077|True|False|False|True
107078|False|True|False|True
