,Coast,Dogs not allowed,Established campsites,Fall foilage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife,elevation_gain,highest_point,hike_name,lat,long,numReports,number_votes,url,which_pass,super_region,sub_region,total_distance,stars
2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mountain Home,,,0,,https://www.wta.org/go-hiking/hikes/mountain-home,,nan,NaN,,
2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Napeequa River,48.0254,-120.8276,31,,https://www.wta.org/go-hiking/hikes/napeequa-river,,nan,NaN,,
2761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Mount Washington,47.5204,-123.2352,10,,https://www.wta.org/go-hiking/hikes/mount-washington,Northwest Forest Pass,nan,NaN,,
2762,0,0,0,0,0,1,1,1,1,0,1,0,1,1,3400.0,4849.0,Mount Higgins,48.3106,-121.8506,103,8.0,https://www.wta.org/go-hiking/hikes/mount-higgins,Discover Pass,North Cascades , Mountain Loop Highway,9.0,2.75
2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mount Clifty,,,2,,https://www.wta.org/go-hiking/hikes/mount-clifty,,nan,NaN,,
2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Miners Cabin,,,2,,https://www.wta.org/go-hiking/hikes/miners-cabin,,nan,NaN,,
2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Minnow Ridge ORV,,,0,,https://www.wta.org/go-hiking/hikes/minnow-ridge-orv,,nan,NaN,,
2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Minnow Creek,,,5,,https://www.wta.org/go-hiking/hikes/minnow-creek,,nan,NaN,,
2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mount Barney,,,0,,https://www.wta.org/go-hiking/hikes/mount-barney,,nan,NaN,,
2768,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,Mount Rainier Summit,46.8499,-121.7615,16,,https://www.wta.org/go-hiking/hikes/mount-rainier,,nan,NaN,,
2769,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1500.0,5100.0,Mount Margaret,47.3623,-121.3582,66,4.0,https://www.wta.org/go-hiking/hikes/mount-margaret,Northwest Forest Pass,Snoqualmie Region , Snoqualmie Pass,6.0,4.25
2770,0,0,0,0,0,1,0,0,0,0,0,0,0,1,600.0,5400.0,Mosquito Valley,46.751999999999995,-121.3615,5,5.0,https://www.wta.org/go-hiking/hikes/mosquito-meadows,Northwest Forest Pass,South Cascades,NaN,9.0,3.4
2771,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2800.0,5200.0,Mount Margaret Snowshoe,47.3706,-121.3581,32,2.0,https://www.wta.org/go-hiking/hikes/mount-margaret-snowshoe,,Snoqualmie Region , Snoqualmie Pass,9.0,3.0
2772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600.0,5900.0,Mount Angeles Snowshoe,,,2,2.0,https://www.wta.org/go-hiking/hikes/mount-angeles-snowshoe,,Olympic Peninsula , Northern Coast,6.0,3.0
2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Moore Point,,,0,,https://www.wta.org/go-hiking/hikes/moore-point,,nan,NaN,,
2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mott Creek,,,0,,https://www.wta.org/go-hiking/hikes/mott-creek,,nan,NaN,,
2775,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2600.0,4000.0,Mount Pilchuck Snowshoe,48.0837,-121.7831,59,3.0,https://www.wta.org/go-hiking/hikes/mount-pilchuck-snowshoe,,North Cascades , Mountain Loop Highway,11.0,3.33
2776,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1500.0,2410.0,Mount Constitution and Mountain Lake,48.6569,-122.818,81,18.0,https://www.wta.org/go-hiking/hikes/mount-constitution,Discover Pass,Puget Sound and Islands , Orcas Island,6.7,4.28
2777,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3650.0,6000.0,Moraine Park-Mystic Lake,46.9771,-121.8315,17,4.0,https://www.wta.org/go-hiking/hikes/moraine-park,National Park Pass,Mount Rainier Area , NW - Carbon River/Mowich,15.6,3.0
2778,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,Milwaukee Railroad,,,1,,https://www.wta.org/go-hiking/hikes/milwaukee-railroad,,nan,NaN,,
2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mount Clifty Ridge,,,3,,https://www.wta.org/go-hiking/hikes/mount-clifty-ridge,,nan,NaN,,
2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mount Baker,48.8072,-121.8973,19,,https://www.wta.org/go-hiking/hikes/mount-baker,,nan,NaN,,
2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Milton Mountain,,,1,,https://www.wta.org/go-hiking/hikes/milton-mountain,,nan,NaN,,
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mount Hopper,,,5,,https://www.wta.org/go-hiking/hikes/mount-hopper,,nan,NaN,,
2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mineral Creek,47.4176,-121.2373,73,,https://www.wta.org/go-hiking/hikes/mineral-creek,,nan,NaN,,
2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Monument 83,,,4,,https://www.wta.org/go-hiking/hikes/monument-83,,nan,NaN,,
2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Middle Trail,,,1,,https://www.wta.org/go-hiking/hikes/middle-trail,,nan,NaN,,
2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Martin Creek,,,11,,https://www.wta.org/go-hiking/hikes/martin-creek,,nan,NaN,,
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Milk Creek,,,0,,https://www.wta.org/go-hiking/hikes/milk-creek-1,,nan,NaN,,
2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Military Road,,,17,,https://www.wta.org/go-hiking/hikes/military-road-1,,nan,NaN,,
2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Martins Park,,,3,,https://www.wta.org/go-hiking/hikes/martins-park,,nan,NaN,,
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Martin Lakes,,,15,,https://www.wta.org/go-hiking/hikes/martin-lakes,,nan,NaN,,
2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Meadow Loop Natures,,,0,,https://www.wta.org/go-hiking/hikes/meadow-loop-natures,,nan,NaN,,
2792,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2217.0,3000.0,Marten Lake,47.5597,-121.5328,60,4.0,https://www.wta.org/go-hiking/hikes/marten-lake,Northwest Forest Pass,Snoqualmie Region , North Bend Area,8.8,3.0
2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Middle Fork Little Naches River,,,1,,https://www.wta.org/go-hiking/hikes/middle-fork-little-naches-river,,nan,NaN,,
2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Meade Glacier,,,1,,https://www.wta.org/go-hiking/hikes/meade-glacier,,nan,NaN,,
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Marshall's Hill,,,26,,https://www.wta.org/go-hiking/hikes/marshalls-hill,None,nan,NaN,,
2796,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1300.0,5900.0,Mesatchee Creek,46.9064,-121.4209,28,4.0,https://www.wta.org/go-hiking/hikes/mesatchee-creek,Northwest Forest Pass,Mount Rainier Area , Chinook Pass - Hwy 410,10.4,3.0
2797,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,McNary National Wildlife Refuge,,,0,,https://www.wta.org/go-hiking/hikes/mcnary-national-wildlife-refuge,,nan,NaN,,
2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Middle Fork Cascade River,,,5,,https://www.wta.org/go-hiking/hikes/middle-fork-cascade-river,,nan,NaN,,
2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Meadow Creek,47.8274,-121.2076,44,,https://www.wta.org/go-hiking/hikes/meadow-creek-1,,nan,NaN,,
2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Massie Lake,48.1224,-120.8823,8,,https://www.wta.org/go-hiking/hikes/massie-lake,,nan,NaN,,
2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Middle Falls,,,0,,https://www.wta.org/go-hiking/hikes/middle-falls,,nan,NaN,,
2802,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3200.0,5856.0,McCoy Peak,46.3332,-121.7936,4,5.0,https://www.wta.org/go-hiking/hikes/mccoy-peak,Northwest Forest Pass,South Cascades , Dark Divide,8.4,3.2
2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Middle Fork Beaver Creek,,,1,,https://www.wta.org/go-hiking/hikes/middle-fork-beaver-creek,,nan,NaN,,
2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,McCall Gulch,,,0,,https://www.wta.org/go-hiking/hikes/mccall-gulch,,nan,NaN,,
2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Middle Service,,,0,,https://www.wta.org/go-hiking/hikes/middle-service,,nan,NaN,,
2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mill Creek,,,10,,https://www.wta.org/go-hiking/hikes/mill-creek,,nan,NaN,,
2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Middle Tommy,,,4,,https://www.wta.org/go-hiking/hikes/middle-tommy,,nan,NaN,,
2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,McAllister,,,2,,https://www.wta.org/go-hiking/hikes/mcallister,,nan,NaN,,
2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Miller Creek Falls,48.7068,-120.9186,0,,https://www.wta.org/go-hiking/hikes/miller-creek-falls,,nan,NaN,,
2810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1300.0,2800.0,Marten Creek Snowshoe,48.0719,-121.6067,28,4.0,https://www.wta.org/go-hiking/hikes/marten-creek-snowshoe,,North Cascades , Mountain Loop Highway,7.5,2.5
2811,0,0,0,0,0,0,1,1,0,1,0,0,0,1,900.0,3000.0,Middle Fork Nooksack River Snowshoe,48.7462,-121.9467,1,2.0,https://www.wta.org/go-hiking/hikes/middle-fork-nooksack-river-snowshoe,,North Cascades , Mount Baker Area,7.0,1.5
2812,0,0,0,0,1,1,0,0,1,0,0,0,0,0,300.0,4880.0,Louise Lake,46.7689,-121.72399999999999,11,5.0,https://www.wta.org/go-hiking/hikes/louise-lake,National Park Pass,Mount Rainier Area , SE - Cayuse Pass/Steven's Canyon,2.0,2.8
2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Long Lake,,,3,,https://www.wta.org/go-hiking/hikes/long-lake-1,,nan,NaN,,
2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lookout Ridge,,,2,,https://www.wta.org/go-hiking/hikes/lookout-ridge,,nan,NaN,,
2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Maggie Creek,,,4,,https://www.wta.org/go-hiking/hikes/maggie-creek,,nan,NaN,,
2816,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1900.0,3500.0,Mallardy Ridge Snowshoe,48.0654,-121.6323,9,2.0,https://www.wta.org/go-hiking/hikes/mallardy-ridge-snowshoe,,North Cascades , Mountain Loop Highway,10.0,3.0
2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lucky Pass,,,0,,https://www.wta.org/go-hiking/hikes/lucky-pass,,nan,NaN,,
2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lookout Creek,,,1,,https://www.wta.org/go-hiking/hikes/lookout-creek,,nan,NaN,,
2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lower Wildcat Lake,47.3409,-120.5499,20,,https://www.wta.org/go-hiking/hikes/lower-wildcat-lake,,nan,NaN,,
2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Long John,,,4,,https://www.wta.org/go-hiking/hikes/long-john,,nan,NaN,,
2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lower Railroad Creek,47.9869,-120.3108,2,,https://www.wta.org/go-hiking/hikes/lower-railroad-creek,,nan,NaN,,
2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lone Peak,,,2,,https://www.wta.org/go-hiking/hikes/lone-peak,,nan,NaN,,
2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lone Tree Pass,,,1,,https://www.wta.org/go-hiking/hikes/lone-tree-pass,,nan,NaN,,
2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Madcat Meadow,,,0,,https://www.wta.org/go-hiking/hikes/madcat-meadow,,nan,NaN,,
2825,0,1,1,0,0,1,1,0,0,0,0,0,1,0,,,Lunch Lake,47.9553,-123.8358,5,,https://www.wta.org/go-hiking/hikes/lunch-lake,National Park Pass,nan,NaN,,
2826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ludden Peak,,,7,,https://www.wta.org/go-hiking/hikes/ludden-peak,,nan,NaN,,
2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lower Chiwawa ORV,,,0,,https://www.wta.org/go-hiking/hikes/lower-chiwawa-orv,,nan,NaN,,
2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lower Eagle Lakes,,,0,,https://www.wta.org/go-hiking/hikes/lower-eagle-lakes,,nan,NaN,,
2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lost Beagle,,,40,,https://www.wta.org/go-hiking/hikes/lost-beagle,,nan,NaN,,
2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lucky Jim,,,0,,https://www.wta.org/go-hiking/hikes/lucky-jim,,nan,NaN,,
2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mad Lake,,,5,,https://www.wta.org/go-hiking/hikes/mad-lake,,nan,NaN,,
2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lower Mill Creek,,,0,,https://www.wta.org/go-hiking/hikes/lower-mill-creek,,nan,NaN,,
2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Long View Peak,,,23,,https://www.wta.org/go-hiking/hikes/long-view-peak,,nan,NaN,,
2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Louisiana Saddle,,,1,,https://www.wta.org/go-hiking/hikes/louisiana-saddle,,nan,NaN,,
2835,0,0,0,0,0,0,1,1,0,1,0,0,0,0,400.0,3200.0,Whitepine Creek,47.7706,-120.9272,27,5.0,https://www.wta.org/go-hiking/hikes/lost-lake,Northwest Forest Pass,Central Cascades , Stevens Pass - East,5.0,2.4
2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lower Maynard Burn,,,2,,https://www.wta.org/go-hiking/hikes/lower-maynard-burn,,nan,NaN,,
2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Louie Trail,46.5702,-120.3113,2,,https://www.wta.org/go-hiking/hikes/louie-trail,,nan,NaN,,
2838,0,0,1,0,0,0,0,1,0,1,0,0,1,1,300.0,2000.0,Lower Mad River Valley,47.7589,-120.4271,35,6.0,https://www.wta.org/go-hiking/hikes/lower-mad-river,,Central Cascades , Entiat Mountains/Lake Chelan,6.5,3.5
2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lodgepole Creek,,,0,,https://www.wta.org/go-hiking/hikes/lodgepole-creek,,nan,NaN,,
2840,0,0,1,0,1,0,0,0,0,1,0,0,0,0,250.0,2500.0,Little Wenatchee Gorge,47.8749,-121.0148,75,7.0,https://www.wta.org/go-hiking/hikes/little-wenatchee-river,,Central Cascades , Stevens Pass - East,3.0,3.14
2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lorraine Ridge,,,3,,https://www.wta.org/go-hiking/hikes/lorraine-ridge,,nan,NaN,,
2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Main Fork Dosewallips River,47.7378,-123.1764,30,,https://www.wta.org/go-hiking/hikes/main-fork-dosewallips-river,,nan,NaN,,
2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Longmire To Reflection Lakes,,,8,,https://www.wta.org/go-hiking/hikes/longmire-to-reflection-lakes,,nan,NaN,,
2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lost Pass Primitive,,,12,,https://www.wta.org/go-hiking/hikes/lost-pass-primitive,,nan,NaN,,
2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Long Ridge,,,12,,https://www.wta.org/go-hiking/hikes/long-ridge,,nan,NaN,,
2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lower Sand Creek,,,0,,https://www.wta.org/go-hiking/hikes/lower-sand-creek,,nan,NaN,,
2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Langfield Falls,46.099,-121.7201,1,,https://www.wta.org/go-hiking/hikes/langfield-falls,,nan,NaN,,
2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lily Basin Horse,,,6,,https://www.wta.org/go-hiking/hikes/lilly-basin-horse,,nan,NaN,,
2849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000.0,2800.0,Lena Lake - Valley of Silent Men Snowshoe,47.6009,-123.1456,11,4.0,https://www.wta.org/go-hiking/hikes/lena-lake-valley-of-silent-men-snowshoe,,Olympic Peninsula,NaN,10.0,2.75
2850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Lake Vicente,47.543,-121.5511,8,,https://www.wta.org/go-hiking/hikes/lake-vicente,,nan,NaN,,
2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Boulder,,,0,,https://www.wta.org/go-hiking/hikes/little-boulder,,nan,NaN,,
2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Leland Lake,,,3,,https://www.wta.org/go-hiking/hikes/leland-lake,,nan,NaN,,
2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Bridge Creek,,,1,,https://www.wta.org/go-hiking/hikes/little-bridge-creek,,nan,NaN,,
2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lewis Lake,,,25,,https://www.wta.org/go-hiking/hikes/lewis-lake,,nan,NaN,,
2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lemah Meadow,47.4623,-121.281,10,,https://www.wta.org/go-hiking/hikes/lemah-meadow,,nan,NaN,,
2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Salmon La Sac,,,6,,https://www.wta.org/go-hiking/hikes/little-salmon-la-sac,,nan,NaN,,
2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Buck,,,0,,https://www.wta.org/go-hiking/hikes/little-buck,,nan,NaN,,
2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Jack Mountain,46.786,-113.8843,8,,https://www.wta.org/go-hiking/hikes/little-jack-mountain,,nan,NaN,,
2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Creek Basin,,,0,,https://www.wta.org/go-hiking/hikes/little-creek-basin,,nan,NaN,,
2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Beaver Creek,,,16,,https://www.wta.org/go-hiking/hikes/little-beaver-creek,,nan,NaN,,
2861,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1800.0,4781.0,Little Huckleberry Mountain,45.9042,-121.7063,14,6.0,https://www.wta.org/go-hiking/hikes/little-huckleberry,Northwest Forest Pass,Southwest Washington , Columbia River Gorge - WA,5.0,3.5
2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lightning Point,,,0,,https://www.wta.org/go-hiking/hikes/lightning-point,,nan,NaN,,
2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lesamiz,,,7,,https://www.wta.org/go-hiking/hikes/lesamiz,,nan,NaN,,
2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lease Creek,,,0,,https://www.wta.org/go-hiking/hikes/lease-creek,,nan,NaN,,
2865,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1200.0,2440.0,Lake Twentytwo / Lake 22 Snowshoe,48.0776,-121.7469,138,4.0,https://www.wta.org/go-hiking/hikes/lake-twentytwo-snowshoe,,North Cascades , Mountain Loop Highway,5.0,2.75
2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Little Kachess,47.3593,-121.2486,19,,https://www.wta.org/go-hiking/hikes/little-kachess,,nan,NaN,,
2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lightning Creek,,,12,,https://www.wta.org/go-hiking/hikes/lightning-creek,,nan,NaN,,
2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake West,,,0,,https://www.wta.org/go-hiking/hikes/lake-west,,nan,NaN,,
2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Klone Peak,,,0,,https://www.wta.org/go-hiking/hikes/klone-peak,,nan,NaN,,
2870,0,0,0,0,0,1,1,1,0,0,0,0,1,0,,,Kelley Creek,47.7323,-121.2079,18,,https://www.wta.org/go-hiking/hikes/kelley-creek,,nan,NaN,,
2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Success,,,0,,https://www.wta.org/go-hiking/hikes/lake-success,,nan,NaN,,
2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Kindy Creek,48.4697,-121.2395,5,,https://www.wta.org/go-hiking/hikes/kindy-creek,,nan,NaN,,
2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,La Bohn Gap,,,7,,https://www.wta.org/go-hiking/hikes/la-bohn-gap,,nan,NaN,,
2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Kennedy Ridge,,,12,,https://www.wta.org/go-hiking/hikes/kennedy-ridge,,nan,NaN,,
2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Labyrinth Mountain,47.8279,-121.0303,32,,https://www.wta.org/go-hiking/hikes/labyrinth-mountain,,nan,NaN,,
2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Michael,,,5,,https://www.wta.org/go-hiking/hikes/lake-michael,,nan,NaN,,
2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Klonaqua Lakes,47.5502,-120.7658,15,,https://www.wta.org/go-hiking/hikes/klonaqua-lakes,,nan,NaN,,
2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Clarice,47.5421,-121.0943,3,,https://www.wta.org/go-hiking/hikes/lake-clarice,,nan,NaN,,
2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Kulla Kulla,47.4328,-121.522,6,,https://www.wta.org/go-hiking/hikes/lake-kulla-kulla,,nan,NaN,,
2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake LaCrosse,,,6,,https://www.wta.org/go-hiking/hikes/lake-lacrosse,,nan,NaN,,
2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Of The Pines,,,0,,https://www.wta.org/go-hiking/hikes/lake-of-the-pines,,nan,NaN,,
2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Creek,47.9182,-121.0859,0,,https://www.wta.org/go-hiking/hikes/lake-creek,,nan,NaN,,
2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Kettle Creek,46.9437,-121.3273,10,,https://www.wta.org/go-hiking/hikes/kettle-creek,,nan,NaN,,
2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45 Mile Sheep Drive,47.3847,-121.3894,5,,https://www.wta.org/go-hiking/hikes/45-mile-sheep-drive,,nan,NaN,,
2885,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1600.0,4200.0,Alaska Lake Snowshoe,47.4017,-121.3736,5,3.0,https://www.wta.org/go-hiking/hikes/alaska-lake-snowshoe,,Snoqualmie Region , Snoqualmie Pass,12.0,3.33
2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.0,5600.0,Abiel Pass,,,2,5.0,https://www.wta.org/go-hiking/hikes/abiel-pass,,Snoqualmie Region,NaN,9.0,2.4
2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Alder Ridge-Mad River Tie,,,3,,https://www.wta.org/go-hiking/hikes/alder-ridge-mad-river-tie,,nan,NaN,,
2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Allen Mountain,46.6564,-121.8434,7,,https://www.wta.org/go-hiking/hikes/allen-mountain,,nan,NaN,,
2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Williams Lake,,,34,,https://www.wta.org/go-hiking/hikes/williams-lake,,nan,NaN,,
2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Sheep Mountain,,,4,,https://www.wta.org/go-hiking/hikes/sheep-mountain,,nan,NaN,,
2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Kid Creek,,,0,,https://www.wta.org/go-hiking/hikes/kid-creek,,nan,NaN,,
2892,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1200.0,5200.0,Lake Susan Jane Snowshoe,,,6,3.0,https://www.wta.org/go-hiking/hikes/lake-susan-jane-snowshoe,,Central Cascades , Stevens Pass - West,7.0,3.67
2893,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,Kloochman Rock,46.6306,-121.0813,6,,https://www.wta.org/go-hiking/hikes/kloochman-rock,,nan,NaN,,
2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake James,,,7,,https://www.wta.org/go-hiking/hikes/lake-james,,nan,NaN,,
2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,LaCrosse Pass,,,15,,https://www.wta.org/go-hiking/hikes/lacrosse-pass,,nan,NaN,,
2896,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,Lake Christine,46.7746,-121.9479,38,,https://www.wta.org/go-hiking/hikes/lake-christine,None,nan,NaN,,
2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Evan,,,4,,https://www.wta.org/go-hiking/hikes/lake-evan,,nan,NaN,,
2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,LaCrosse Basin,47.5162,-123.3311,11,,https://www.wta.org/go-hiking/hikes/lacrosse-basin,,nan,NaN,,
2899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500.0,6080.0,Klahhane Ridge Snowshoe,47.9838,-123.4524,2,2.0,https://www.wta.org/go-hiking/hikes/klahhane-ridge-snowshoe,,Olympic Peninsula , Northern Coast,4.0,2.0
2900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,Kelley Hollow,,,3,,https://www.wta.org/go-hiking/hikes/kelley-hollow,Discover Pass,nan,NaN,,
2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Kennedy Hotsprings,48.1549,-121.2662,14,,https://www.wta.org/go-hiking/hikes/kennedy-hotsprings,,nan,NaN,,
2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lake Hazard,,,0,,https://www.wta.org/go-hiking/hikes/lake-hazard,,nan,NaN,,
2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Judkin Trail,,,0,,https://www.wta.org/go-hiking/hikes/judkin-trail,,nan,NaN,,
2904,0,0,0,0,0,0,1,0,0,0,1,0,1,1,900.0,3600.0,Kamiak Butte,46.8905,-117.13600000000001,21,9.0,https://www.wta.org/go-hiking/hikes/kamiak-butte,,Eastern Washington , Palouse and Blue Mountains,3.5,3.56
2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jupiter Lakes,,,1,,https://www.wta.org/go-hiking/hikes/jupiter-lakes,,nan,NaN,,
