"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
10327|False|False|False|False
10328|False|False|False|False
10329|False|False|False|False
10330|False|False|False|False
10331|False|False|False|False
10332|False|False|False|False
10333|False|False|False|False
10334|False|False|False|False
10335|True|False|False|False
10336|False|False|False|False
10337|False|False|False|False
10338|False|False|False|False
10339|False|False|False|False
10340|False|False|False|False
10341|False|False|False|False
10342|False|False|False|False
10343|False|False|False|False
10344|False|False|False|False
10345|False|True|False|False
10346|False|False|False|False
10347|False|False|False|False
10348|False|True|False|False
10349|False|True|False|True
10350|False|True|False|True
10351|False|True|False|True
10352|False|False|False|True
10353|True|True|False|False
10354|False|True|False|True
10355|False|True|False|False
10356|False|True|False|False
10357|False|True|False|False
10358|False|True|False|False
10359|False|False|False|False
10360|False|True|False|False
10361|False|True|False|False
10362|True|True|False|False
10363|False|True|False|False
10364|True|True|False|False
10365|False|True|False|False
10366|False|False|False|False
10367|False|False|False|False
10368|False|True|False|False
10369|False|True|False|False
10370|False|False|False|False
10371|False|False|False|False
10372|False|True|False|False
10373|False|False|False|False
10374|False|False|False|False
10375|False|True|False|False
10376|False|True|False|False
10377|False|False|False|False
10378|False|False|False|False
10379|False|False|True|False
10380|False|False|False|False
10381|False|True|False|False
10382|False|False|False|False
10383|False|False|False|False
10384|False|False|False|False
10385|False|True|False|False
10386|False|True|False|False
10387|False|False|False|False
10388|False|False|False|False
10389|False|False|False|False
10390|False|False|False|False
10391|False|False|False|False
10392|False|False|False|False
10393|False|True|False|False
10394|False|False|False|False
10395|False|False|False|False
10396|False|False|False|False
10397|False|False|False|False
10398|False|True|False|True
10399|False|True|False|True
10400|False|False|False|False
10401|False|False|False|True
10402|False|False|False|False
10403|False|False|False|False
10404|False|False|False|False
10405|False|False|False|False
10406|False|False|False|True
10407|True|False|False|False
10408|False|True|False|False
10409|False|False|False|False
10410|False|False|False|False
10411|True|False|False|False
10412|False|True|False|False
10413|False|True|False|False
10414|False|False|False|False
10415|False|False|False|False
10416|False|True|False|True
10417|False|True|False|True
10418|False|False|False|False
10419|False|False|False|False
10420|False|False|False|True
10421|True|True|False|False
10422|True|True|False|False
10423|True|True|False|False
10424|True|True|False|False
10425|True|True|False|True
10426|False|False|False|False
10427|False|False|False|False
10428|True|False|False|True
10429|False|False|False|True
10430|False|True|True|False
10431|False|False|False|False
10432|False|True|False|False
10433|False|False|False|False
10434|True|False|False|False
10435|False|False|False|False
10436|False|False|False|False
10437|True|True|False|False
10438|False|False|False|False
10439|False|True|False|False
10440|False|False|False|False
10441|False|False|False|False
10442|True|False|False|False
10443|False|False|False|True
10444|False|True|False|True
10445|False|True|False|True
10446|False|True|False|True
10447|False|True|False|True
10448|False|False|False|True
10449|False|True|True|False
10450|False|False|False|True
10451|False|False|False|True
10452|False|True|False|True
10453|False|True|False|True
10454|False|False|False|True
10455|False|True|False|False
10456|False|False|False|True
10457|False|False|False|True
10458|False|True|False|True
10459|False|True|False|True
10460|False|False|False|False
10461|False|False|False|False
10462|False|False|False|False
10463|False|True|False|False
10464|True|False|False|False
10465|False|False|False|False
10466|False|False|False|False
10467|True|False|False|False
10468|False|True|False|False
10469|False|False|False|False
10470|False|False|False|False
10471|False|True|False|False
10472|False|False|False|False
10473|False|False|False|False
10474|False|False|False|False
10475|False|False|False|False
10476|False|False|False|False
10477|True|False|False|False
10478|False|False|False|False
10479|True|True|False|False
10480|False|False|False|True
10481|False|False|False|False
10482|False|True|False|False
10483|False|False|False|False
10484|False|True|False|False
10485|False|False|False|False
10486|False|True|True|False
10487|False|True|False|False
10488|True|True|False|True
10489|True|True|False|True
10490|False|True|False|True
10491|True|True|False|True
10492|False|True|False|True
10493|False|False|False|True
10494|False|False|False|True
10495|False|True|False|True
10496|False|True|False|False
10497|False|True|False|True
10498|False|False|False|True
10499|False|False|False|False
10500|True|True|False|False
10501|True|True|False|True
10502|False|False|False|True
10503|False|False|False|True
10504|False|True|False|False
10505|False|True|False|True
10506|False|False|False|False
10507|True|True|False|False
10508|False|False|False|True
10509|True|True|False|True
10510|False|False|False|False
10511|False|False|False|True
10512|True|False|False|False
10513|True|False|False|False
10514|False|True|False|False
10515|False|True|False|False
10516|False|True|False|False
10517|False|True|False|False
10518|False|False|False|False
10519|False|False|False|False
10520|False|False|False|False
10521|False|False|False|False
10522|False|False|False|False
10523|False|False|False|False
10524|False|False|False|False
10525|False|True|False|False
10526|False|False|False|False
10527|False|False|False|False
10528|False|False|False|False
10529|False|False|False|False
10530|False|False|False|False
10531|True|False|False|False
10532|False|False|False|False
10533|False|False|False|False
10534|False|False|False|False
10535|False|True|False|False
10536|False|False|False|False
10537|False|False|False|False
10538|False|False|False|False
10539|False|True|False|False
10540|False|True|False|False
10541|False|False|False|False
10542|False|True|False|False
10543|False|True|False|False
10544|False|False|False|False
10545|False|False|False|False
10546|False|False|False|False
10547|False|False|False|False
10548|False|False|False|False
10549|False|False|False|False
10550|False|False|False|False
10551|False|False|False|False
10552|False|False|False|False
10553|False|True|False|False
10554|False|True|False|False
10555|False|True|False|False
10556|False|True|False|False
10557|False|True|False|False
10558|False|False|False|False
10559|False|False|False|False
10560|False|False|False|False
10561|False|False|False|False
10562|False|False|False|False
10563|False|False|False|False
10564|False|False|False|False
10565|False|False|False|False
10566|False|False|False|False
10567|False|True|False|False
10568|True|True|False|False
10569|False|False|False|False
10570|False|True|False|False
10571|False|False|False|False
10572|False|True|False|False
10573|False|False|False|False
10574|False|False|False|False
10575|False|False|False|False
10576|False|False|False|False
10577|False|False|False|False
10578|False|False|False|False
10579|False|False|False|False
10580|False|False|False|False
10581|False|False|False|False
10582|False|True|False|False
10583|False|False|False|False
10584|False|False|False|False
10585|False|True|False|False
10586|False|False|False|False
10587|False|True|False|True
10588|True|False|False|False
10589|False|True|False|True
10590|False|False|False|True
10591|False|False|False|True
10592|False|True|False|False
10593|False|True|True|False
10594|False|True|False|True
10595|False|True|False|False
10596|False|True|False|False
10597|False|True|False|False
10598|False|True|False|False
10599|False|False|False|False
10600|False|True|False|False
10601|True|True|False|False
10602|True|True|False|True
10603|False|True|False|False
10604|False|True|False|False
10605|False|True|False|False
10606|False|True|False|False
10607|True|False|False|False
10608|True|True|False|False
10609|False|False|False|False
10610|False|True|True|True
10611|False|True|False|True
10612|False|True|False|True
10613|False|True|False|False
10614|False|True|False|False
10615|False|False|False|False
10616|True|True|False|False
10617|False|True|False|False
10618|True|False|False|False
10619|True|False|False|False
10620|False|False|False|False
10621|False|False|False|False
10622|False|False|False|False
10623|False|False|False|False
10624|False|True|False|False
10625|False|False|False|False
10626|False|False|False|False
10627|False|False|False|False
10628|False|False|False|False
10629|False|False|False|False
10630|False|False|False|False
10631|False|False|False|False
10632|False|False|False|False
10633|False|False|False|False
10634|False|True|False|False
10635|False|False|False|False
10636|False|False|False|False
10637|False|True|False|False
10638|True|True|False|False
10639|False|True|False|False
10640|False|False|False|False
10641|False|False|False|False
10642|False|True|False|False
10643|False|False|False|True
10644|False|False|True|False
10645|False|True|True|False
10646|False|False|False|False
10647|False|False|False|False
10648|False|True|False|False
10649|False|True|False|False
10650|False|False|False|False
10651|False|False|False|False
10652|False|False|False|False
10653|False|True|False|False
10654|False|False|False|False
10655|False|False|False|False
10656|True|False|False|False
10657|False|True|False|False
10658|False|False|False|False
10659|False|False|False|False
10660|False|False|False|True
10661|False|False|False|True
10662|False|False|False|True
10663|False|False|False|False
10664|False|False|False|True
10665|False|False|False|False
10666|False|False|False|False
10667|False|False|False|False
10668|False|False|False|True
10669|False|False|False|False
10670|False|False|False|False
10671|False|False|False|False
10672|False|False|False|False
10673|False|False|False|False
10674|False|False|False|False
10675|False|False|False|False
10676|True|True|False|True
10677|False|False|False|False
10678|False|True|False|False
10679|False|True|False|False
10680|False|False|False|False
10681|False|False|False|False
10682|False|False|False|False
10683|False|False|False|False
10684|False|True|False|False
10685|False|False|False|False
10686|False|True|False|False
10687|False|False|False|False
10688|True|False|False|False
10689|True|False|False|False
10690|False|False|False|False
10691|False|False|False|False
10692|True|False|False|False
10693|False|False|False|False
10694|False|False|False|False
10695|False|False|False|False
10696|False|False|False|False
10697|False|True|False|False
10698|False|False|False|False
10699|False|False|False|False
10700|True|False|False|False
10701|True|False|False|False
10702|False|False|False|False
10703|False|False|False|False
10704|True|True|False|False
10705|True|False|False|False
10706|True|False|False|False
10707|True|True|False|False
10708|False|False|False|False
10709|False|True|False|False
10710|False|True|False|False
10711|False|False|False|True
10712|False|True|False|False
10713|False|False|False|False
10714|False|False|False|True
10715|True|True|False|False
10716|False|True|False|False
10717|False|False|False|False
10718|False|False|True|False
10719|True|True|True|False
10720|False|False|False|False
10721|True|True|False|False
10722|True|True|False|True
10723|False|True|False|False
10724|True|True|False|False
10725|True|True|False|False
10726|False|True|False|True
10727|True|True|False|True
10728|False|True|False|False
10729|False|True|False|False
10730|False|True|False|False
10731|False|True|False|False
10732|False|True|False|False
10733|False|True|False|False
10734|False|True|False|True
10735|False|True|False|True
10736|False|True|False|True
10737|True|True|False|False
10738|False|True|False|True
10739|False|False|False|False
10740|False|False|False|False
10741|False|False|False|False
10742|False|True|False|False
10743|False|False|False|False
10744|False|True|False|False
10745|False|False|False|False
10746|True|True|False|False
10747|False|False|False|False
10748|False|False|False|False
10749|False|True|False|False
10750|True|True|False|False
10751|False|False|False|False
10752|False|True|False|False
10753|False|True|False|False
10754|False|False|False|False
10755|False|False|False|False
10756|False|False|False|False
10757|False|False|False|False
10758|False|False|False|False
10759|True|True|False|False
10760|False|False|False|False
10761|False|False|False|False
10762|False|False|False|False
10763|False|False|False|False
10764|False|False|False|False
10765|True|True|False|False
10766|True|False|False|False
10767|False|True|False|False
10768|False|False|False|False
10769|False|False|False|False
10770|True|False|False|False
10771|True|False|False|False
10772|False|True|False|True
10773|False|True|False|False
10774|False|True|False|False
10775|False|True|False|False
10776|False|True|False|True
10777|False|False|True|False
10778|False|True|False|False
10779|False|True|False|False
10780|False|True|False|True
10781|False|False|False|True
10782|False|True|False|False
10783|False|True|False|False
10784|False|False|False|True
10785|False|True|False|False
10786|False|True|False|False
10787|False|True|False|True
10788|False|True|False|True
10789|True|False|False|True
10790|False|True|False|False
10791|False|True|False|False
10792|True|True|False|False
10793|False|True|False|False
10794|False|False|False|False
10795|False|True|False|True
10796|False|False|False|False
10797|False|False|False|False
10798|False|False|False|False
10799|False|True|False|False
10800|False|False|False|False
10801|False|False|True|False
10802|False|True|False|False
10803|False|True|False|True
10804|False|True|False|True
10805|False|True|False|False
10806|False|True|False|False
10807|False|True|False|True
10808|True|False|False|False
10809|False|False|False|False
10810|False|False|False|False
10811|False|True|False|False
10812|False|False|False|True
10813|False|False|False|True
10814|True|False|False|False
10815|True|False|False|False
10816|False|False|False|False
10817|False|True|False|True
10818|False|False|False|False
10819|True|False|False|True
10820|True|False|False|True
10821|False|True|False|False
10822|False|True|False|True
10823|False|False|False|False
10824|False|False|False|False
10825|False|False|False|False
10826|False|True|False|False
10827|False|False|False|False
10828|True|False|False|False
10829|False|True|False|False
10830|True|True|False|False
10831|True|False|False|False
10832|False|False|False|False
10833|False|False|False|False
10834|True|True|False|False
10835|True|True|False|False
10836|False|False|False|False
10837|False|False|False|True
10838|False|False|False|False
10839|False|False|False|False
10840|False|False|False|False
10841|False|False|False|True
10842|False|False|False|True
10843|False|False|False|True
10844|False|False|True|False
10845|False|False|True|True
10846|False|False|True|False
10847|False|True|True|False
10848|False|True|True|False
10849|False|False|True|False
10850|False|False|True|False
10851|True|True|True|True
10852|False|False|True|False
10853|False|False|True|True
10854|False|True|True|False
10855|False|False|True|False
10856|False|True|True|False
10857|False|True|True|False
10858|False|False|True|False
10859|False|False|True|False
10860|False|False|True|True
10861|False|False|True|True
10862|False|False|True|True
10863|False|False|True|True
10864|False|False|False|True
10865|False|False|False|True
10866|False|False|False|True
10867|False|True|False|True
10868|False|False|False|False
10869|False|False|False|True
10870|False|True|False|True
10871|False|False|False|True
10872|False|True|False|False
10873|False|False|False|True
10874|False|False|False|False
10875|False|False|False|False
10876|False|False|False|False
10877|False|False|False|True
10878|False|False|True|True
10879|False|False|True|True
10880|False|False|True|False
10881|False|False|True|False
10882|False|True|True|True
10883|False|False|False|False
10884|False|False|True|True
10885|False|True|True|True
10886|False|False|True|True
10887|False|False|False|True
10888|False|False|True|True
10889|False|False|False|False
10890|False|False|True|True
10891|False|False|False|True
10892|False|True|False|False
10893|False|False|True|False
10894|False|False|False|True
10895|False|False|False|True
10896|True|False|False|False
10897|False|True|False|False
10898|False|True|False|True
10899|True|True|False|False
10900|True|True|False|False
10901|True|True|False|False
10902|True|True|False|False
10903|False|True|False|False
10904|False|True|False|True
10905|False|False|False|False
10906|False|False|False|True
10907|False|True|False|False
10908|False|False|False|False
10909|False|False|False|False
10910|False|False|False|True
10911|False|False|False|True
10912|False|False|False|False
10913|False|False|False|True
10914|False|True|False|True
10915|True|True|False|True
10916|True|True|False|True
10917|True|True|False|False
10918|False|False|False|False
10919|False|False|False|False
10920|False|False|False|False
10921|False|True|True|False
10922|False|False|True|False
10923|False|False|True|False
10924|False|False|True|False
10925|False|False|False|False
10926|False|True|False|False
10927|False|True|False|False
10928|False|True|False|False
10929|False|False|False|False
10930|False|False|False|False
10931|False|False|False|False
10932|True|False|False|False
10933|True|True|False|False
10934|False|False|False|False
10935|False|False|False|False
10936|False|False|False|False
10937|False|False|False|False
10938|True|False|False|False
10939|False|False|False|False
10940|True|True|False|False
10941|False|False|False|False
10942|True|False|False|False
10943|True|False|False|False
10944|False|True|False|False
10945|False|True|False|False
10946|False|False|False|False
10947|False|False|False|False
10948|False|False|False|False
10949|False|False|False|False
10950|False|False|False|False
10951|True|False|False|False
10952|False|False|False|False
10953|False|False|False|False
10954|False|False|False|False
10955|False|False|False|False
10956|False|False|False|False
10957|False|False|False|False
10958|False|False|False|False
10959|False|False|False|False
10960|False|False|False|False
10961|False|False|False|False
10962|False|False|False|False
10963|False|True|False|False
10964|False|False|False|False
10965|False|False|False|False
10966|False|False|False|False
10967|False|False|False|False
10968|True|True|False|False
10969|True|False|False|False
10970|False|False|False|False
10971|False|False|False|False
10972|False|False|False|False
10973|False|False|False|False
10974|True|False|False|False
10975|False|False|False|False
10976|False|False|False|False
10977|False|False|False|False
10978|False|False|False|False
10979|False|False|False|False
10980|False|False|False|False
10981|True|False|False|False
10982|False|False|False|False
10983|False|False|False|False
10984|False|False|False|False
10985|False|False|False|False
10986|False|False|False|False
10987|False|False|False|False
10988|False|False|False|False
10989|False|False|False|False
10990|True|False|False|False
10991|False|False|False|False
10992|False|False|False|False
10993|False|False|False|False
10994|False|False|False|False
10995|True|True|False|False
10996|False|False|False|False
10997|False|False|False|False
10998|True|False|False|False
10999|False|False|False|False
11000|False|True|False|False
11001|False|False|False|False
11002|False|False|False|False
11003|False|False|False|False
11004|False|True|False|False
11005|False|False|False|False
11006|True|True|False|False
11007|True|False|False|False
11008|False|False|False|False
11009|False|False|False|False
11010|False|False|False|False
11011|False|False|False|False
11012|False|False|False|False
11013|False|True|False|False
11014|False|True|False|True
11015|False|True|False|False
11016|False|True|False|False
11017|False|False|False|False
11018|False|False|False|False
11019|False|True|False|False
11020|False|True|False|True
11021|False|False|False|False
11022|False|True|False|False
11023|False|True|False|False
11024|False|True|False|False
11025|False|True|False|False
11026|False|True|False|False
11027|False|True|False|False
11028|False|True|False|False
11029|False|True|False|True
11030|False|True|False|False
11031|False|True|False|False
11032|False|True|False|False
11033|False|False|False|False
11034|False|False|False|False
11035|False|False|False|False
11036|False|True|True|False
11037|False|False|False|False
11038|False|False|False|False
11039|False|False|False|False
11040|False|False|False|False
11041|False|False|False|False
11042|False|True|False|False
11043|False|False|False|False
11044|False|False|False|False
11045|False|False|False|False
11046|False|False|False|False
11047|False|False|False|False
11048|False|False|False|False
11049|False|False|False|False
11050|False|False|False|False
11051|False|False|False|False
11052|False|False|False|False
11053|False|False|False|False
11054|True|False|False|True
11055|False|False|False|False
11056|False|False|False|False
11057|False|False|False|False
11058|False|False|False|False
11059|False|False|False|False
11060|False|True|False|False
11061|False|False|False|False
11062|False|False|False|False
11063|False|False|False|False
11064|False|False|True|False
11065|False|False|False|False
11066|False|True|False|True
11067|False|True|False|True
11068|True|True|False|True
11069|False|True|False|False
11070|False|True|False|False
11071|False|False|False|True
11072|False|True|False|True
11073|False|False|False|False
11074|True|False|False|False
11075|False|False|False|False
11076|False|False|False|False
11077|True|False|False|False
11078|False|False|False|False
11079|False|False|False|False
11080|True|False|False|False
11081|True|False|False|False
11082|False|False|False|False
11083|False|False|False|False
11084|False|False|False|False
11085|False|False|False|False
11086|False|False|False|False
11087|False|False|False|False
11088|False|False|False|True
11089|False|True|False|True
11090|False|True|False|True
11091|False|False|False|False
11092|False|True|False|False
11093|False|False|False|False
11094|False|False|False|False
11095|False|False|False|False
11096|False|False|False|False
11097|False|False|False|False
11098|False|False|False|False
11099|False|False|False|False
11100|False|False|False|True
11101|False|False|False|False
11102|False|False|False|False
11103|False|False|False|False
11104|False|False|False|False
11105|True|True|False|False
11106|True|False|False|True
11107|True|True|False|True
11108|True|False|False|True
11109|False|False|False|False
11110|False|False|False|True
11111|False|False|False|False
11112|False|False|False|False
11113|False|False|False|False
11114|False|False|False|False
11115|False|False|False|False
11116|False|False|False|False
11117|False|False|False|False
11118|False|False|False|False
11119|False|False|False|False
11120|False|False|False|False
11121|False|False|False|False
11122|False|True|False|False
11123|False|False|True|False
11124|False|False|False|False
11125|False|False|False|False
11126|False|False|False|False
11127|False|False|False|False
11128|False|False|False|False
11129|False|False|False|False
11130|False|False|False|False
11131|False|False|False|False
11132|False|False|False|False
11133|False|False|False|False
11134|False|False|False|False
11135|False|False|False|False
11136|False|False|False|False
11137|False|False|False|True
11138|True|True|False|True
11139|True|False|False|True
11140|False|True|False|True
11141|True|False|False|True
11142|False|True|False|False
11143|False|False|False|True
11144|False|False|False|False
11145|False|False|False|False
11146|False|True|False|False
11147|False|False|False|False
11148|False|False|False|False
11149|False|True|False|True
11150|False|True|False|False
11151|False|True|False|True
11152|False|False|False|False
11153|False|True|False|False
11154|False|False|False|False
11155|False|True|False|False
11156|False|True|False|False
11157|False|False|False|False
11158|False|True|False|False
11159|False|False|False|False
11160|False|True|False|False
11161|False|False|False|False
11162|False|True|False|False
11163|False|False|False|True
11164|False|False|False|False
11165|False|True|False|False
11166|False|False|False|True
11167|False|False|False|False
11168|False|False|False|False
11169|False|False|False|False
11170|False|False|False|False
11171|False|False|False|False
11172|False|True|False|False
11173|False|False|False|False
11174|False|False|False|False
11175|True|False|False|False
11176|True|False|False|False
11177|False|False|False|False
11178|False|False|False|False
11179|False|False|False|False
11180|False|False|False|False
11181|False|False|False|False
11182|False|False|False|False
11183|False|False|False|False
11184|False|False|False|False
11185|False|False|False|False
11186|False|False|False|False
11187|True|False|False|False
11188|False|False|False|True
11189|False|False|False|False
11190|True|False|False|False
11191|False|False|False|False
11192|False|False|False|False
11193|False|False|False|False
11194|False|False|False|False
11195|False|False|False|False
11196|False|False|False|False
11197|False|False|False|False
11198|False|False|False|False
11199|False|False|False|False
11200|False|False|False|False
11201|False|False|False|False
11202|False|False|False|False
11203|False|False|False|False
11204|False|False|False|False
11205|False|False|False|False
11206|False|False|False|False
11207|False|False|False|False
11208|False|False|False|False
11209|True|False|False|False
11210|True|False|False|False
11211|False|False|False|False
11212|False|False|False|False
11213|False|False|False|False
11214|True|False|False|False
11215|False|False|False|False
11216|True|False|False|False
11217|False|False|False|False
11218|False|False|False|False
11219|False|False|False|False
11220|False|False|False|False
11221|False|False|False|False
11222|False|False|False|False
11223|False|False|False|False
11224|True|False|False|False
11225|False|False|False|False
11226|False|False|False|False
11227|True|False|False|False
11228|False|False|False|False
11229|False|False|False|False
11230|False|False|False|False
11231|False|False|False|False
11232|False|False|False|False
11233|True|False|False|False
11234|False|False|False|False
11235|False|False|False|False
11236|True|False|False|False
11237|False|False|False|False
11238|False|False|False|False
11239|False|False|False|False
11240|False|True|False|False
11241|False|True|False|False
11242|False|True|False|True
11243|False|False|False|False
11244|False|False|False|True
11245|False|True|True|False
11246|False|True|False|False
11247|False|False|False|False
11248|False|False|False|True
11249|False|True|False|True
11250|False|True|False|False
11251|False|True|False|False
11252|False|True|False|False
11253|False|False|False|False
11254|False|True|False|False
11255|False|False|False|False
11256|False|True|False|False
11257|False|False|False|False
11258|False|False|False|False
11259|False|True|False|False
11260|False|False|False|False
11261|False|False|False|False
11262|False|False|False|False
11263|False|False|False|False
11264|False|False|False|False
11265|False|False|False|False
11266|False|True|False|False
11267|False|True|False|False
11268|False|False|True|False
11269|False|False|False|False
11270|False|False|False|False
11271|False|False|True|True
11272|False|False|False|False
11273|False|False|False|False
11274|False|False|False|False
11275|False|False|False|False
11276|True|True|False|False
11277|False|False|False|False
11278|False|False|True|True
11279|False|False|False|False
11280|False|True|True|True
11281|False|True|False|False
11282|False|False|False|True
11283|False|False|False|False
11284|False|False|False|False
11285|False|True|False|False
11286|False|True|False|False
11287|False|False|False|True
11288|False|False|False|False
11289|False|False|False|False
11290|False|False|False|False
11291|False|False|False|False
11292|False|True|False|False
11293|False|False|False|False
11294|True|False|False|False
11295|False|True|False|False
11296|True|True|False|False
11297|False|False|False|False
11298|False|False|False|False
11299|False|True|False|False
11300|False|False|True|False
11301|False|False|False|False
11302|False|False|False|False
11303|False|False|False|False
11304|True|False|False|False
11305|False|False|False|False
11306|False|False|False|False
11307|True|False|False|False
11308|False|False|False|False
11309|False|False|False|False
11310|True|False|False|False
11311|False|False|False|False
11312|False|False|False|False
11313|False|False|False|False
11314|False|False|False|False
11315|False|False|False|False
11316|True|False|False|False
11317|False|False|False|False
11318|False|False|False|False
11319|False|False|False|False
11320|False|False|False|False
11321|False|True|False|False
11322|False|True|False|False
11323|False|False|False|False
11324|False|False|False|False
11325|False|False|False|False
11326|False|False|False|False
11327|False|False|False|False
11328|False|False|False|False
11329|False|False|False|False
11330|False|False|False|False
11331|False|False|False|False
11332|False|False|False|False
11333|False|False|False|False
11334|False|False|False|False
11335|True|False|False|False
11336|False|False|False|False
11337|True|True|False|False
11338|False|False|False|False
11339|False|True|False|False
11340|True|True|False|False
11341|False|False|False|False
11342|False|False|False|False
11343|False|False|False|False
11344|False|False|False|False
11345|False|True|False|True
11346|False|True|False|True
11347|True|True|False|True
11348|False|False|False|False
11349|False|False|False|False
11350|False|False|False|False
11351|False|True|False|True
11352|False|False|True|False
11353|False|True|True|False
11354|False|True|False|False
11355|True|True|False|False
11356|False|False|False|False
11357|False|False|False|False
11358|False|True|True|False
11359|False|False|False|True
11360|False|True|False|True
11361|False|False|False|True
11362|False|True|False|True
11363|False|True|False|True
11364|False|False|False|False
11365|False|False|True|True
11366|False|True|True|False
11367|False|True|False|False
11368|False|True|True|False
11369|False|False|False|False
11370|False|True|False|False
11371|False|True|False|False
11372|False|True|False|True
11373|False|True|False|True
11374|False|True|False|False
11375|False|True|False|True
11376|False|True|False|False
11377|False|True|True|False
11378|False|True|False|True
11379|False|True|False|False
11380|False|True|False|True
11381|False|True|False|False
11382|False|True|False|False
11383|True|True|False|False
11384|False|True|False|False
11385|False|True|False|False
11386|False|True|False|False
11387|False|True|False|False
11388|False|True|False|False
11389|False|False|False|False
11390|True|True|False|False
11391|False|False|False|False
11392|False|False|False|False
11393|False|True|False|False
11394|False|False|False|False
11395|False|True|False|False
11396|False|True|False|False
11397|False|True|False|False
11398|False|True|False|False
11399|False|True|False|False
11400|False|False|False|False
11401|False|False|False|False
11402|False|False|False|False
11403|False|True|False|False
11404|False|False|False|False
11405|False|True|False|False
11406|False|True|False|False
11407|False|False|False|False
11408|False|True|False|False
11409|False|False|False|False
11410|False|True|False|False
11411|True|True|False|False
11412|False|True|False|False
11413|False|True|False|False
11414|False|True|False|False
11415|False|True|False|False
11416|True|False|False|False
11417|True|False|False|False
11418|True|False|False|False
11419|False|False|False|False
11420|False|False|False|False
11421|False|True|False|True
11422|True|False|False|False
11423|False|False|False|False
11424|False|True|False|False
11425|False|False|False|False
11426|False|False|False|False
11427|False|False|False|False
11428|False|False|False|False
11429|False|False|False|False
11430|True|False|False|False
11431|True|False|False|False
11432|False|True|False|False
11433|False|True|False|False
11434|False|True|False|True
11435|False|True|False|False
11436|False|False|False|True
11437|False|True|False|False
11438|False|False|False|False
11439|False|True|True|False
11440|False|True|False|True
11441|False|True|False|False
11442|False|True|False|False
11443|False|True|False|False
11444|False|True|False|False
11445|False|False|False|False
11446|False|True|False|False
11447|False|True|False|False
11448|False|True|False|False
11449|False|True|False|False
11450|False|True|False|False
11451|False|False|False|False
11452|False|True|False|False
11453|False|False|False|False
11454|False|False|False|False
11455|False|True|False|False
11456|False|False|False|False
11457|False|False|False|False
11458|False|False|False|False
11459|False|False|False|False
11460|False|True|False|False
11461|False|True|False|False
11462|False|False|False|False
11463|False|False|False|False
11464|False|False|False|False
11465|False|True|False|False
11466|False|False|False|False
11467|False|False|False|False
11468|False|True|False|False
11469|False|False|False|False
11470|False|True|False|True
11471|False|True|False|False
11472|False|False|False|False
11473|False|True|False|False
11474|False|False|False|False
11475|False|False|False|False
11476|False|True|True|False
11477|False|False|False|False
11478|False|False|False|False
11479|True|False|False|False
11480|False|False|False|False
11481|False|False|False|False
11482|False|False|False|False
11483|False|False|False|False
11484|False|False|False|False
11485|False|True|False|False
11486|False|False|False|False
11487|False|True|False|False
11488|False|False|False|False
11489|False|False|False|False
11490|False|False|False|False
11491|True|False|False|False
11492|True|False|False|False
11493|False|False|False|False
11494|False|False|False|False
11495|True|False|False|False
11496|False|False|False|False
11497|False|False|False|False
11498|True|False|False|False
11499|False|False|False|False
11500|True|False|False|False
11501|True|False|False|False
11502|True|False|False|False
11503|True|False|False|False
11504|True|False|False|False
11505|True|False|False|False
11506|True|True|False|True
11507|False|False|False|True
11508|False|True|False|False
11509|False|False|False|False
11510|True|False|False|True
11511|False|False|False|True
11512|False|False|False|True
11513|False|False|False|True
11514|False|False|False|True
11515|False|False|False|True
11516|False|False|False|True
11517|False|False|False|True
11518|False|True|False|True
11519|False|True|False|True
11520|False|False|False|False
11521|False|True|False|True
11522|False|False|False|False
11523|False|True|False|True
11524|False|False|False|True
11525|False|False|False|True
11526|False|False|False|True
11527|False|False|False|True
11528|False|True|True|True
11529|False|True|False|True
11530|False|False|False|False
11531|False|False|False|True
11532|False|False|False|True
11533|False|False|False|True
11534|False|False|False|False
11535|False|True|False|True
11536|False|False|False|False
11537|True|False|False|False
11538|True|False|False|False
11539|False|False|False|False
11540|False|False|False|False
11541|False|False|False|False
11542|False|False|False|False
11543|True|False|False|False
11544|True|False|False|True
11545|True|True|False|False
11546|True|False|False|False
11547|True|False|False|False
11548|True|False|False|True
11549|False|False|False|False
11550|False|False|False|False
11551|True|False|False|False
11552|False|False|False|False
11553|False|False|False|False
11554|False|False|False|False
11555|True|False|False|True
11556|False|False|False|False
11557|False|False|False|False
11558|False|False|False|False
11559|False|False|False|False
11560|True|False|False|False
11561|True|False|False|False
11562|False|False|False|False
11563|False|False|False|False
11564|True|False|False|False
11565|False|False|False|False
11566|False|False|False|False
11567|True|False|False|False
11568|False|False|False|False
11569|False|False|False|False
11570|False|False|False|False
11571|True|False|False|False
11572|True|False|False|False
11573|False|False|False|False
11574|False|False|False|False
11575|True|False|False|False
11576|True|False|False|False
11577|False|False|False|False
11578|False|False|False|False
11579|False|False|False|False
11580|False|False|False|False
11581|False|False|False|False
11582|True|False|False|False
11583|True|False|False|False
11584|False|False|False|False
11585|True|False|False|False
11586|True|False|False|False
11587|False|False|False|False
11588|False|False|False|False
11589|False|False|False|False
11590|False|False|False|False
11591|True|False|False|False
11592|True|True|False|False
11593|True|False|False|False
11594|False|True|False|False
11595|True|False|False|False
